Pathway,Count
nfe2l2 00000000 neonate p3 lung lof mouse gpl1261 gse29632 up,447
gata4 16914500 e9dot5 atrioventricular canal lof mouse gpl1261 gds3663 up,354
pou4f1 20376082 fetal liver lof mouse gpl1261 gds4042 up,27
nfe2l2 22586274 liver lof mouse gpl4134 gse35124 up,266
emx2 20962046 e10dot5 urogenital epithelium lof mouse gpl1261 gds3173 up,497
hif2a 16565084 mcf7 lof human gpl2507 gds2761 up,687
nr1i2 00000000 liver lof mouse gpl1261 gse23780 up,2
ctnnb1 21565795 adrenocortical adenomas lof mouse gpl570 gds3912 down,414
zfpm2 19411579 heart lof mouse gpl1261 gds3659 down,765
sp3 17923686 e12dot5 heart lof mouse gpl1261 gds3058 up,309
ets 00000000 2008 ovarian cancer cells gof human gpl6244 gse21129 up,4717
cdkn1b 00000000 mouse embryonic fibroblast mef lof mouse gpl6246 gse27672 up,273
irf1 17409403 nih3t3 gof mouse gpl81 gds2752 up,120
rent1 15448691 hela lof human gpl8300 gds705 up,207
hnf1a 16297991 hek293 embryonic gof mouse gpl96 gds1499 down,76
myc 00000000 e13dot5 heart lof mouse gpl4865 gse7162 down,76
