Pathway,Count
MODULE 311,18
MODULE 312,47
MODULE 313,19
MODULE 315,16
MODULE 316,70
MODULE 317,446
MODULE 318,28
MODULE 320,20
MODULE 321,112
MODULE 322,59
MODULE 323,61
MODULE 324,133
MODULE 325,53
MODULE 326,13
MODULE 327,21
MODULE 328,14
MODULE 329,51
MODULE 330,28
MODULE 331,75
MODULE 332,45
MODULE 333,29
MODULE 334,166
MODULE 335,14
MODULE 337,64
MODULE 340,26
MODULE 341,84
MODULE 342,217
MODULE 343,25
MODULE 345,128
MODULE 346,17
MODULE 349,17
MODULE 350,60
MODULE 352,17
MODULE 354,18
MODULE 355,29
MODULE 356,150
MODULE 357,80
MODULE 358,81
MODULE 360,14
MODULE 361,151
MODULE 362,21
MODULE 363,49
MODULE 366,33
MODULE 367,29
MODULE 368,18
MODULE 371,26
MODULE 372,24
MODULE 373,22
MODULE 375,90
MODULE 377,11
MODULE 378,441
MODULE 379,204
MODULE 381,12
MODULE 382,28
MODULE 385,28
MODULE 387,49
MODULE 388,17
MODULE 389,218
MODULE 392,18
MODULE 395,14
MODULE 396,12
MODULE 397,121
MODULE 399,52
MODULE 400,19
MODULE 401,16
MODULE 402,12
MODULE 403,46
MODULE 404,26
MODULE 407,13
MODULE 408,18
MODULE 410,36
MODULE 411,80
MODULE 412,13
MODULE 414,17
MODULE 415,13
MODULE 416,23
MODULE 417,22
MODULE 418,60
MODULE 419,34
MODULE 421,28
MODULE 424,18
MODULE 426,88
MODULE 427,116
MODULE 429,14
MODULE 430,55
MODULE 431,15
MODULE 432,15
MODULE 433,61
MODULE 436,140
MODULE 438,68
MODULE 439,21
MODULE 440,19
MODULE 444,18
MODULE 445,15
MODULE 447,38
MODULE 448,45
MODULE 451,33
MODULE 453,44
MODULE 454,10
MODULE 455,39
MODULE 456,113
MODULE 457,10
MODULE 458,38
MODULE 459,437
MODULE 462,15
MODULE 464,14
MODULE 465,16
MODULE 470,16
MODULE 471,10
MODULE 474,17
MODULE 478,19
MODULE 480,98
MODULE 481,89
MODULE 484,42
MODULE 485,52
MODULE 486,103
MODULE 488,29
MODULE 489,32
MODULE 491,79
MODULE 492,17
MODULE 493,69
MODULE 495,16
MODULE 497,29
MODULE 500,30
MODULE 501,15
MODULE 503,112
MODULE 505,16
MODULE 509,14
MODULE 511,39
MODULE 512,37
MODULE 514,10
MODULE 516,16
MODULE 519,15
MODULE 521,36
MODULE 522,34
MODULE 524,30
MODULE 525,67
MODULE 528,11
MODULE 530,16
MODULE 532,413
MODULE 533,45
MODULE 534,18
MODULE 537,17
MODULE 539,16
MODULE 540,10
MODULE 543,17
MODULE 544,88
