Pathway,Count
NR3C1 knockdown 96h A549,300
NR4A2 knockdown 96h A549,300
NR5A2 knockdown 96h A549,300
NRBP2 knockdown 96h A549,300
NTRK1 knockdown 96h A549,300
NTRK3 knockdown 96h A549,300
NTSR1 knockdown 96h A549,300
O3FAR1 knockdown 96h A549,300
OPN3 knockdown 96h A549,300
OPN4 knockdown 96h A549,300
OPN5 knockdown 96h A549,300
OR10Z1 knockdown 96h A549,300
OR52B2 knockdown 96h A549,300
OR5W2 knockdown 96h A549,300
OXER1 knockdown 96h A549,300
OXGR1 knockdown 96h A549,300
OXSR1 knockdown 96h A549,300
OXTR knockdown 96h A549,300
P2RX4 knockdown 96h A549,300
P2RY12 knockdown 96h A549,300
P2RY2 knockdown 96h A549,300
P2RY6 knockdown 96h A549,300
P2RY8 knockdown 96h A549,300
PAK1 knockdown 96h A549,300
PAK2 knockdown 96h A549,300
PAK3 knockdown 96h A549,300
PAK4 knockdown 96h A549,300
PDGFRA knockdown 96h A549,300
PDGFRB knockdown 96h A549,300
PDK1 knockdown 96h A549,300
PDK2 knockdown 96h A549,300
PDPK1 knockdown 96h A549,300
PHKG2 knockdown 96h A549,300
PIK3CA knockdown 96h A549,300
PIK3CG knockdown 96h A549,300
PIK3R4 knockdown 96h A549,300
PIM1 knockdown 96h A549,300
PIM2 knockdown 96h A549,300
PIM3 knockdown 96h A549,300
PKN1 knockdown 96h A549,300
PKN2 knockdown 96h A549,300
PLK1 knockdown 96h A549,300
PLK2 knockdown 96h A549,300
PLK4 knockdown 96h A549,300
PPARA knockdown 96h A549,300
PPARG knockdown 96h A549,300
PRKAA1 knockdown 96h A549,300
