Pathway,Count
SEPT7,7
PSME4,6
NIFK,65
MRPS28,5
PSMD8,13
STX8,7
STAG1,6
CDC5L,33
YWHAQ,5
GAR1,47
DHX15,25
ATP5B,13
TSC22D4,6
MEPCE,29
MRPL13,18
TMOD1,6
ADRM1,20
RPS24,54
SIN3B,5
MRPS34,20
HIST1H1B,16
FKBP6,6
STRIP1,8
SRSF7,11
ZC3H8,38
MED6,10
HNRNPDL,8
MISP,5
PQBP1,11
NDUFA12,10
BOP1,27
SMU1,5
UTP14A,17
GPN3,11
OSGEP,5
CALB2,20
ANAPC4,15
MRPL55,22
VAMP8,6
RAB6B,9
MRPL2,22
MYO19,8
MSH6,10
LDLRAD4,8
GPATCH1,6
GNL2,92
MBD3,7
PSMB8,6
MRPS18C,18
NCK2,8
ACTN4,14
SVIL,7
ALDOA,9
IDH1,5
TADA3,11
AATF,38
RPL10,29
MRPL22,18
CARNMT1,9
SEH1L,22
RPL28,40
RCC2,16
RRP9,17
RPS12,53
ENSG00000146963,5
FKBP1A,7
MRPL20,34
POLR3A,9
MRPL9,16
ANAPC10,9
ZSCAN20,22
RBM19,29
NCL,54
MED24,20
RPL9,73
DDX5,6
NME2,9
RCC1,11
POLR2J,5
NEXN,6
MED10,25
PPP2R1B,5
PPP1CB,6
SF3B4,5
CPSF6,29
SIAE,5
FLII,11
CAMK2A,12
RPL7,50
WDR26,9
SYN1,5
LARS,9
SNRNP70,13
RPS13,121
INTS9,5
NUP188,12
DHX57,19
ZBTB2,5
ZNF770,15
RPS15,34
IFT57,8
GPX4,5
RPL37A,82
PSMB3,8
SKP1,5
RPL30,18
CNOT1,14
CDKN1B,6
PPP1CA,14
ARID4A,6
POMK,5
GNL3,29
MED28,27
MED13,7
PSMD11,19
C8orf33,11
PBRM1,7
THOC2,16
MOV10,37
CDK11A,7
PCGF1,7
MRPL14,23
RPL23,88
ACIN1,8
ZNF668,60
CLTCL1,6
MRPL54,7
STAG2,5
PSMC1,10
DBN1,13
ZBTB11,66
DSTN,5
POLR2H,5
SEC24C,7
PAF1,5
SF3B3,32
VTI1A,5
EIF3M,12
TNFSF13B,6
EXOSC1,5
ATP4A,17
MRPS9,7
ATP6V1C2,7
RPL22,33
ZNF629,21
GZF1,14
KARS,7
CDC73,6
WDR3,6
RANBP2,32
ATP6V1C1,7
TAF6L,5
HNRNPD,5
CDK9,8
MRPS11,15
VSNL1,6
KAT5,11
TOP2B,5
PABPC4,18
GLRX,5
RPS8,27
SRSF2,7
RPS23,72
POLR2G,5
ZNF512,68
TADA2B,10
ZNF397,5
DARS,5
MRPS18B,10
KRR1,66
CFL1,12
MRPL21,8
COMMD8,6
GPS1,15
NGRN,36
SAFB,5
MRGBP,16
MRPL42,44
WDR33,6
RPLP1,79
GPM6B,30
FKBP1B,7
HSP90AA1,46
KDM1A,6
HAUS7,7
MRPS26,25
SPC25,5
TAF5L,5
YTHDC2,27
NOP2,102
RETSAT,5
EXOSC2,7
CNOT8,7
TRAPPC3,7
NOC3L,40
CTCF,59
MRPS15,23
EIF3I,14
NACA2,20
NUP85,18
SF3A2,6
MED30,31
ZNF622,22
MRPL27,28
TRA2A,12
MED9,14
SRSF9,22
ZFP41,5
CSTF2,5
EIF3E,9
RBBP4,11
SPECC1L,5
CKAP5,5
SRP68,29
MRPS24,24
PSIP1,6
STRN3,5
POMP,14
FABP3,5
SEC23A,5
CENPP,8
NUP160,10
PRPF4B,7
CANX,16
RPS9,11
PURA,55
MRPS5,19
PTCD3,21
RANBP1,12
PPP2R5D,6
COG4,7
GDI1,5
GID4,6
