Pathway,Count
SMC1 22415368 ChIP-Seq MEFs Mouse,1583
SMC3 22415368 ChIP-Seq MEFs Mouse,1546
TBL1 22424771 ChIP-Seq 293T Human,1579
NCOR 22424771 ChIP-Seq 293T Human,1572
SMRT 22465074 ChIP-Seq MACROPHAGES Mouse,1580
NCOR 22465074 ChIP-Seq MACROPHAGES Mouse,1604
EBF1 22473956 ChIP-Seq LYMPHODE Mouse,1505
EBF1 22473956 ChIP-Seq BONE MARROW Mouse,1502
TCF12/HEB 22897851 ChIP-Seq JUKARTE6-1 Human,1593
GATA3 22897851 ChIP-Seq JUKARTE6-1 Human,1587
RUNX1 22897851 ChIP-Seq JUKARTE6-1 Human,1594
TCF3/E2A 22897851 ChIP-Seq JUKARTE6-1 Human,1501
GATA3 24758297 ChIP-Seq MCF-7 Human,1629
GATA4 25053715 ChIP-Seq YYC3 Human,1602
TOP2B 26459242 ChIP-Seq MCF-7 Human,1575
CSB 26484114 Chip-Seq FIBROBLAST Human,1594
UBF1/2 26484160 Chip-Seq FIBROBLAST Human,1583
UBF1/2 26484160 Chip-Seq HMECs Human,1614
UBF1/2 26484160 Chip-Seq HMEC-DERIVED Human,1650
CTCF 26484167 Chip-Seq Bcells Mouse,1521
P63 26484246 Chip-Seq KERATINOCYTES Human,1627
SOX9 26525672 Chip-Seq HEART Mouse,1299
SOX9 26525672 Chip-Seq Limbbuds Mouse,993
MYB 26560356 Chip-Seq TH1 Human,1610
MYB 26560356 Chip-Seq TH2 Human,1629
MAF 26560356 Chip-Seq TH1 Human,1631
MAF 26560356 Chip-Seq TH2 Human,1627
GATA3 26560356 Chip-Seq TH1 Human,1539
GATA3 26560356 Chip-Seq TH2 Human,1583
CREB1 26743006 Chip-Seq LNCaP-abl Human,1626
FOXA1 26743006 Chip-Seq LNCaP-abl Human,1620
CREB1 26743006 Chip-Seq LNCaP Human,1645
CHD1 26751641 Chip-Seq LNCaP Human,1647
KLF4 26769127 Chip-Seq PDAC-Cell Line Human,1678
KLF6 26769127 Chip-Seq PDAC-Cell Line Human,1666
ELF3 26769127 Chip-Seq PDAC-Cell Line Human,1680
FOXA1 26769127 Chip-Seq PDAC-Cell Line Human,1658
CJUN 26792858 Chip-Seq BT549 Human,1564
KDM2B 26808549 Chip-Seq K562 Human,1673
KDM2B 26808549 Chip-Seq REH Human,1389
KDM2B 26808549 Chip-Seq SUP-B15 Human,1666
KDM2B 26808549 Chip-Seq DND41 Human,1657
KDM2B 26808549 Chip-Seq HPB-ALL Human,1636
KDM2B 26808549 Chip-Seq JURKAT Human,1660
KDM2B 26808549 Chip-Seq SIL-ALL Human,1652
FLI1 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse,1446
LMO2 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse,1517
CEBPB 26923725 Chip-Seq HEMOGENIC-ENDOTHELIUM Mouse,1461
SPI1 26923725 Chip-Seq HPCs Mouse,1473
TAL1 26923725 Chip-Seq HPCs Mouse,1420
CEBPB 26923725 Chip-Seq MACROPHAGESS Mouse,1450
FLI1 26923725 Chip-Seq MACROPHAGESS Mouse,1473
SPI1 26923725 Chip-Seq MACROPHAGESS Mouse,1469
UTX 26944678 Chip-Seq JUKART Human,1621
IRF8 27001747 Chip-Seq BMDM Mouse,1500
PU 27001747 Chip-Seq BMDM Mouse,1573
GATA3 27048872 Chip-Seq THYMUS Human,1617
RACK7 27058665 Chip-Seq MCF-7 Human,1679
P300 27058665 Chip-Seq ZR-75-30cells Human,1689
BRD4 27068464 Chip-Seq AML-cells Mouse,1597
MYC 27129775 Chip-Seq CORNEA Mouse,1547
ATF3 27146783 Chip-Seq COLON Human,1628
MYCN 27167114 Chip-Seq NEUROBLASTOMA Human,1594
E2A 27217539 Chip-Seq RAMOS-Cell Line Human,1603
CTCF 27219007 Chip-Seq Bcells Human,1633
SA1 27219007 Chip-Seq Bcells Human,1633
CTCF 27219007 Chip-Seq ERYTHROID Human,1663
SA1 27219007 Chip-Seq ERYTHROID Human,1646
KAP1 27257070 Chip-Seq ESCs Mouse,1461
P300 27268052 Chip-Seq Bcells Human,1596
BCL6 27268052 Chip-Seq Bcells Human,1563
SMRT 27268052 Chip-Seq Bcells Human,1621
BCOR 27268052 Chip-Seq Bcells Human,1573
FOXA1 27270436 Chip-Seq PROSTATE Human,1580
OCT1 27270436 Chip-Seq PROSTATE Human,1591
PBX 27287812 Chip-Seq EMBYONIC-LIMB Mouse,1490
SUZ12 27294783 Chip-Seq ESCs Mouse,1657
EZH2 27294783 Chip-Seq ESCs Mouse,1649
RING1B 27294783 Chip-Seq ESCs Mouse,1651
RING1B 27294783 Chip-Seq NPCs Mouse,1632
ZFP281 27345836 Chip-Seq ESCs Mouse,1646
RARB 27405468 Chip-Seq BRAIN Mouse,1611
RUNX1 27457419 Chip-Seq LIVER Mouse,1475
PU1 27457419 Chip-Seq LIVER Mouse,1510
SOX2 27498859 Chip-Seq STOMACH Mouse,1573
RUNX1 27514584 Chip-Seq MCF-7 Human,1568
RBPJ 21746931 ChIP-Seq IB4-LCL Human,1523
HOXC9 25013753 ChIP-Seq NEUROBLASTOMA BE2-C Human,1639
SETDB1 19884255 ChIP-Seq MESCs Mouse,1478
FLI1 20887958 ChIP-Seq HPC-7 Mouse,1534
RAD21 21589869 ChIP-Seq MESCs Mouse,1546
OLIG2 23332759 ChIP-Seq OLIGODENDROCYTES Mouse,1679
GATA4 21415370 ChIP-Seq HL-1 Mouse,1374
AR 20517297 ChIP-Seq VCAP Human,1604
TAL1 20887958 ChIP-Seq HPC-7 Mouse,1584
DMRT1 23473982 ChIP-Seq TESTES Mouse,1678
EP300 20729851 ChIP-Seq FORBRAIN MIDBRAIN LIMB HEART Mouse,1313
POU5F1 18347094 ChIP-ChIP MESCs Mouse,1555
SMARCD1 25818293 ChIP-Seq ESCs Mouse,1683
REST 19997604 ChIP-ChIP NEURONS Mouse,1095
CCND1 20090754 ChIP-ChIP RETINA Mouse,1472
JARID1A 20064375 ChIP-Seq MESCs Mouse,1695
ATF3 23680149 ChIP-Seq GBM1-GSC Human,1652
STAT3 20064451 ChIP-Seq CD4+T Mouse,843
TCF3 18347094 ChIP-ChIP MESCs Mouse,1613
VDR 23849224 ChIP-Seq CD4+ Human,1811
MYBL2 22936984 ChIP-ChIP MESCs Mouse,1419
MYCN 18555785 ChIP-Seq MESCs Mouse,1668
TEAD4 22529382 ChIP-Seq TROPHECTODERM Mouse,1748
TBX5 21415370 ChIP-Seq HL-1 Mouse,1561
PBX1 22567123 ChIP-ChIP OVCAR3 Human,1640
BRD4 25478319 ChIP-Seq HGPS Human,1770
YAP1 20516196 ChIP-Seq MESCs Mouse,1868
REST 21632747 ChIP-Seq MESCs Mouse,1765
SETDB1 19884257 ChIP-Seq MESCs Mouse,1634
SFPI1 20887958 ChIP-Seq HPC-7 Mouse,1861
RCOR1 19997604 ChIP-ChIP NEURONS Mouse,1095
CREB1 23762244 ChIP-Seq HIPPOCAMPUS Rat,2006
GATA2 19941826 ChIP-Seq K562 Human,1618
KLF4 18555785 ChIP-Seq MESCs Mouse,1830
SMAD4 21799915 ChIP-Seq A2780 Human,2167
SMARCA4 23332759 ChIP-Seq OLIGODENDROCYTES Mouse,2089
SOX2 20726797 ChIP-Seq SW620 Human,1931
GATA1 21571218 ChIP-Seq MEGAKARYOCYTES Human,2132
GABP 19822575 ChIP-Seq HepG2 Human,2155
TCFAP2C 20176728 ChIP-ChIP TROPHOBLAST STEM CELLS Mouse,1980
SMAD4 21741376 ChIP-Seq HESCs Human,1862
RCOR3 21632747 ChIP-Seq MESCs Mouse,2142
REST 18959480 ChIP-ChIP MESCs Mouse,1701
FOXA2 19822575 ChIP-Seq HepG2 Human,2553
MTF2 20144788 ChIP-Seq MESCs Mouse,2488
MYC 19915707 ChIP-ChIP AK7 Human,1732
E2F4 21247883 ChIP-Seq LYMPHOBLASTOID Human,2422
NANOG 18692474 ChIP-Seq MESCs Mouse,2172
CUX1 19635798 ChIP-ChIP MULTIPLE CANCER TYPES Human,1669
CREB1 20920259 ChIP-Seq GC1-SPG Mouse,2451
TRIM28 19339689 ChIP-ChIP MESCs Mouse,2241
SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse,2614
STAT3 23295773 ChIP-Seq U87 Human,2637
TP53 23651856 ChIP-Seq MEFs Mouse,2541
SPI1 23547873 ChIP-Seq NB4 Human,2723
ZFX 18555785 ChIP-Seq MESCs Mouse,2372
SOX2 18692474 ChIP-Seq MESCs Mouse,2302
ASH2L 23239880 ChIP-Seq MESCs Mouse,2603
MYC 18358816 ChIP-ChIP MESCs Mouse,2369
SOX2 21211035 ChIP-Seq LN229 Gbm,2673
RUNX2 22187159 ChIP-Seq PCA Human,2722
PPARD 21283829 ChIP-Seq MYOFIBROBLAST Human,2749
WT1 25993318 ChIP-Seq PODOCYTE Human,2909
NANOG 16518401 ChIP-PET MESCs Mouse,1657
AR 19668381 ChIP-Seq PC3 Human,2803
PPARG 20887899 ChIP-Seq 3T3-L1 Mouse,2774
TRIM28 17542650 ChIP-ChIP NTERA2 Human,668
TP63 23658742 ChIP-Seq EP156T Human,2937
KDM5B 21448134 ChIP-Seq MESCs Mouse,3030
FOXP1 21924763 ChIP-Seq HESCs Human,3273
TCF4 23295773 ChIP-Seq U87 Human,3177
MYC 19030024 ChIP-ChIP MESCs Mouse,2842
OCT4 18692474 ChIP-Seq MEFs Mouse,1655
SOX2 18692474 ChIP-Seq MEFs Mouse,1566
NANOG 18692474 ChIP-Seq MEFs Mouse,1533
TCF3 18692474 ChIP-Seq MEFs Mouse,611
SUZ12 18692474 ChIP-Seq MEFs Mouse,1019
E2F1 18555785 ChIP-Seq MESCs Mouse,3015
POU5F1 18692474 ChIP-Seq MESCs Mouse,3012
TP63 22573176 ChIP-Seq HFKS Human,3315
SIN3B 21632747 ChIP-Seq MESCs Mouse,3329
SUZ12 20075857 ChIP-Seq MESCs Mouse,3611
RUNX1 21571218 ChIP-Seq MEGAKARYOCYTES Human,4172
MITF 21258399 ChIP-Seq MELANOMA Human,4614
CREM 20920259 ChIP-Seq GC1-SPG Mouse,4643
FLI1 21571218 ChIP-Seq MEGAKARYOCYTES Human,4775
EGR1 20690147 ChIP-Seq ERYTHROLEUKEMIA Human,4931
NRF2 31884422 ChIP-Seq A549 Human Lung Carcinoma,1563
ESR1 22217937 ChIP-Seq MCF-7 Human BreastCancer,133
CDH4 35650610 ChIP-Seq mESC Mouse Stem Autism,774
ADNP 35650610 ChIP-Seq mESC Mouse Stem Autism,458
YY1 26981420 ChIP-Seq C2C12 Mouse Muscle,1811
TBX2 35687133 ChIP-Seq MCF-7 Human BreastCancer,756
FOXI1 33610681 ChIP-Seq GES1 Human Gastric Carcinoma,216
AR 27623747 ChIP-Seq 22Rv1 Mouse Prostate Carcinoma,2805
STAT5A 28732065 ChIP-Seq J2E Mouse Blood,79
GABPA 29892750 ChIP-Seq EML Mouse BoneMarrow,246
RELB 30642670 ChIP-Seq CTB1 Human Placenta Inflammation,139
TBX2 33478486 ChIP-Seq IMR90 Human Lung,2354
TBX4 33478486 ChIP-Seq IMR90 Human Lung,226
E2F2 33952803 ChIP-Seq Patient Human Synovium,22
ESR1 26153859 ChIP-Seq T47D Human Breast Carcinoma,1452
ESR1 26153859 ChIP-Seq MCF-7 Human BreastCancer,3597
PGR 26153859 ChIP-Seq MCF-7 Human BreastCancer,816
YY1 33199912 ChIP-Seq 293T Human KidneyEmbryo,3612
E2F1 26619117 ChIP-Seq Hepatocytes Mouse Liver,2717
NR3C1 32051336 ChIP-Seq MLEC Mouse Epithelium,22
CHD4 35695185 ChIP-Seq nicBasalRootGanglia Mouse Embryo,2119
STAT3 29892750 ChIP-Seq EML Mouse BoneMarrow,358
SOX4 29892750 ChIP-Seq EML Mouse BoneMarrow,142
MBD3 35695185 ChIP-Seq nicBasalRootGanglia Mouse Embryo,3656
ILF3 29590119 ChIP-Seq K562 Human BoneMarrow Leukemia,700
LYL1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia,960
TAL1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia,957
RUNX1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia,296
GATA1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia,810
TAL1 30185409 ChIP-Seq HPC Mouse BoneMarrow Leukemia,2154
GATA1 30185409 ChIP-Seq HPC Mouse BoneMarrow Leukemia,874
VDR 26986782 ChIP-Seq PBMC Human BoneMarrow,9
RUNX1 30185409 ChIP-Seq HPC Mouse BoneMarrow Leukemia,2724
NR3C1 27076634 ChIP-Seq BEAS2B Human Lung Inflammation,3084
CTCF 33576154 ChIP-Seq Human PerigastricLN ProstateCancer,2328
NFKB1 27076634 ChIP-Seq BEAS2B Human Lung Inflammation,3823
CTCF 33576154 ChIP-Seq Human HilarLN ProstateCancer,3649
NR3C1 34362910 ChIP-Seq WistarRat Hippocampus Stress,709
NR3C1 34362910 ChIP-Seq WistarRat Hippocampus,647
AF4 26711339 ChIP-Seq SEM Human Blood Leukemia,2966
ENL 26711339 ChIP-Seq SEM Human Blood Leukemia,1523
CTCF 33576154 ChIP-Seq Human Liver ProstateCancer,3679
FOXA1 33576154 ChIP-Seq Human HilarLN ProstateCancer,781
FOXA1 33576154 ChIP-Seq Human Lung ProstateCancer,3825
FOXA1 33576154 ChIP-Seq Human Liver ProstateCancer,1944
AF4 28076791 ChIP-Seq SEM Human Blood Leukemia,652
FOXA1 26457646 ChIP-Seq LHSAR Human ProstateCancer,2020
CTCF 31629814 ChIP-Seq Hepatocytes Mouse Tyrosinemia,3086
HOXB13 26457646 ChIP-Seq LNCaP Human Prostate Carcinoma,1424
MYCN 28898695 ChIP-Seq NB1643 Human Nerve Neuroblastoma,2184
TP53 32428506 ChIP-Seq Human Liver Heptoma,584
ESR1 30970003 ChIP-Seq MCF-7 Human BreastCancer,868
FOXM1 32153563 ChIP-Seq SKOV3 Human Ovary OvarianCancer,154
RUNX2 24655370 ChIP-Seq MC3T3E1 Mouse Bone,4374
EVI1 22308434 ChIP-Seq SKOV3 Human Ovary OvarianCancer,1010
JUN 27471255 ChIP-Seq Chondrocytes Mouse Rib,4145
STAT1 19122651 ChIP-Seq HeLaS3 Human CervicalCancer,3434
TCF4 32651957 ChIP-Seq PLC/PRF/5 Human Liver Heptoma,561
HNF1A 27111144 ChIP-Seq CD8+TCells Mouse Blood Lymphoma,3109
FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer,1238
MYC 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer,2441
AR 35650195 ChIP-Seq DSRCT Human Mesenchymal Sarcoma,916
BRD4 28847988 ChIP-Seq BCBL1 Human Blood Lymphoma,206
SOX2 21211035 ChIP-Seq GBM Human Brain Glioblastoma,82
SALL4 28974232 ChIP-Seq Mouse BoneMarrow Leukemia,352
RUNX1 27514584 ChIP-Seq MCF-7 Human BreastCancer,1413
OLIG2 29049317 ChIP-Seq Mouse SpinalCord,1472
AR 27270436 ChIP-Seq LNCaP Human Prostate Carcinoma,182
ESR1 20056654 ChIP-Seq MCF-7 Human BreastCancer,827
FOXA1 27270436 ChIP-Seq LNCaP Human Prostate Carcinoma,1822
POU2F1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma,933
FOXO1 32281255 ChIP-Seq Chondrocytes Human Osteoarthritis,531
FOXA1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma,3331
POU2F1 27270436 ChIP-Seq LNCaP Human Prostate Carcinoma,498
AR 27270436 ChIP-Seq VCaP Human Prostate Carcinoma,3565
TBX2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma,2425
MYC 22102868 ChIP-Seq CA46 Human Blood BurkittsLymphoma,2314
ZBTB16 27035670 ChIP-Seq hESC Human Endometrial,563
PITX1 30713093 ChIP-Seq Epithelial Human Tongue SCC,109
SOX2 30713093 ChIP-Seq Epithelial Human Tongue SCC,945
TP63 30713093 ChIP-Seq Epithelial Human Tongue SCC,2100
RUNX2 22187159 ChIP-Seq C42B Human ProstateCancer,119
ARID1A 32646524 ChIP-Seq H9 Human BoneMarrow Lymphoma,119
FOXM1 26456572 ChIP-Seq MCF-7 Human BreastCancer,478
HNF1A 26855178 ChIP-Seq Caco2 Human Colon Adenocarcinoma,411
VDR 33458620 ChIP-Seq PrimaryEpithelial Human Prostate,1154
TFAP2A 35110662 ChIP-Seq HEPM Human Embryo,1144
GTF3C2 35216376 ChIP-Seq H9 Human BoneMarrow Lymphoma,1277
SMAD3 30307970 ChIP-Seq HCASMC Human CoronaryArtery,1759
TCF21 26020271 ChIP-Seq HCASMC Human CoronaryArtery,1129
JUN 26020271 ChIP-Seq HCASMC Human CoronaryArtery,498
JUND 26020271 ChIP-Seq HCASMC Human CoronaryArtery,629
RUNX1 22343733 ChIP-Seq Kasumi1 Human PeriphBlood AML,399
RUNX1 22343733 ChIP-Seq PBMC Human BoneMarrow,748
SMAD1 26771354 ChIP-Seq mESC Mouse Stem,994
PHOX2B 30127528 ChIP-Seq KELLY Human BrainNeuroblastoma,1877
STAT5A 24692510 ChIP-Seq Epithelium Mouse Mammary,1977
STAT5B 24692510 ChIP-Seq Epithelium Mouse Mammary,484
LEF1 29337183 ChIP-Seq mESC Mouse Stem,2335
AR 35413990 ChIP-Seq Human ARposCRProstateCancer,594
POU2F1 35413990 ChIP-Seq Human ARposCRProstateCancer,732
POU2F1 35413990 ChIP-Seq Human ARnegCRProstateCancer,418
PHOX2B 30127528 ChIP-Seq BE2C Human Brain Neuroblastoma,794
HAND2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma,3383
GATA3 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma,1277
ISL1 30127528 ChIP-Seq BE2C Human Brain Neuroblastoma,776
TBX2 30127528 ChIP-Seq BE2C Human Brain Neuroblastoma,878
ISL1 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma,152
GATA3 30127528 ChIP-Seq BE2C Human Brain Neuroblastoma,782
MYC 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma,4188
IRF1 21803131 ChIP-Seq PrimaryMonocytes Human Connective,79
NR3C2 34362910 ChIP-Seq WistarRat Hippocampus,1496
NR3C2 34362910 ChIP-Seq WistarRat Hippocampus Stress,974
