Pathway,Count
"TG(16:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05392)",19
TG(18:0/18:0/18:0) (HMDB05393),19
TG(18:0/18:0/20:0)[iso3] (HMDB05394),19
TG(18:0/18:0/18:1(9Z))[iso3] (HMDB05395),19
TG(18:0/18:0/20:1(11Z))[iso3] (HMDB05396),19
"TG(18:0/18:0/18:2(9Z,12Z))[iso3] (HMDB05397)",19
"TG(18:0/18:0/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05398)",19
TG(18:0/20:0/20:0)[iso3] (HMDB05399),19
TG(18:0/20:0/20:1(11Z))[iso6] (HMDB05400),19
"TG(18:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05401)",19
TG(18:0/18:1(9Z)/20:0)[iso6] (HMDB05402),19
TG(18:0/18:1(9Z)/18:1(9Z))[iso3] (HMDB05403),19
TG(18:0/18:1(9Z)/20:1(11Z))[iso6] (HMDB05404),19
"TG(18:0/18:1(9Z)/18:2(9Z,12Z))[iso6] (HMDB05405)",19
"TG(18:0/18:1(9Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05406)",19
TG(18:0/20:1(11Z)/20:1(11Z))[iso3] (HMDB05407),19
"TG(18:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05408)",19
"TG(18:0/18:2(9Z,12Z)/20:0)[iso6] (HMDB05409)",19
"TG(18:0/18:2(9Z,12Z)/20:1(11Z))[iso6] (HMDB05410)",19
"TG(18:0/18:2(9Z,12Z)/18:2(9Z,12Z))[iso3] (HMDB05411)",19
"TG(18:0/18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05412)",19
"TG(18:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05413)",19
TG(20:0/20:0/20:0) (HMDB05414),19
TG(20:0/20:0/20:1(11Z))[iso3] (HMDB05415),19
"TG(20:0/20:0/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05416)",19
TG(20:0/20:1(11Z)/20:1(11Z))[iso3] (HMDB05418),19
"TG(20:0/20:1(11Z)/20:4(5Z,8Z,11Z,14Z))[iso6] (HMDB05419)",19
"TG(20:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))[iso3] (HMDB05420)",19
TG(16:1(9Z)/18:0/18:0)[iso3] (HMDB05421),19
TG(16:1(9Z)/18:0/20:0)[iso6] (HMDB05422),19
TG(16:1(9Z)/18:0/18:1(9Z))[iso6] (HMDB05423),19
TG(16:1(9Z)/18:0/20:1(11Z))[iso6] (HMDB05424),19
