Pathway,Count
CHAT Up,243
CHCHD4 Up,242
CHD1 Up,243
CHD2 Up,243
CHD3 Up,249
CHD4 Up,244
CHD5 Up,247
CHD6 Up,246
CHD7 Up,242
CHD8 Up,245
CHD9 Up,247
CHEK1 Up,240
CHEK2 Up,243
CHI3L1 Up,244
CHI3L2 Up,242
CHIA Up,247
CHIT1 Up,245
CHKA Up,244
CHKB Up,243
CHMP1A Up,242
CHMP2A Up,246
CHMP2B Up,246
CHP1 Up,248
CHPF Up,246
CHR2 Up,244
CHRFAM7A Up,242
CHRM1 Up,248
CHRM2 Up,241
CHRM5 Up,248
CHRNA1 Up,248
CHRNA10 Up,245
CHRNA2 Up,242
CHRNA3 Up,249
CHRNA4 Up,245
CHRNA5 Up,244
CHRNA6 Up,245
CHRNA7 Up,246
CHRNA9 Up,246
CHRNB1 Up,247
CHRNB3 Up,242
CHRNB4 Up,249
CHRND Up,244
CHRNE Up,246
CHRNG Up,245
CHST1 Up,244
CHSY1 Up,244
CHUK Up,245
CIB1 Up,247
CIB4 Up,244
CIC Up,242
CIITA Up,246
CILP Up,248
CILP2 Up,246
CIRBP Up,248
CISD1 Up,243
CISD2 Up,241
CISH Up,248
CIT Up,246
CKB Up,247
CKM Up,247
CKMT1A Up,246
CKMT1B Up,243
CKMT2 Up,246
CKS1B Up,245
CKS2 Up,242
CLC Up,247
CLCF1 Up,246
CLCN1 Up,245
CLCN2 Up,247
CLCN7 Up,248
CLCNKA Up,243
CLCNKB Up,246
CLDN1 Up,239
CLDN11 Up,243
CLDN2 Up,245
CLDND1 Up,245
CLEC10A Up,245
CLEC11A Up,243
CLEC12A Up,246
CLEC12B Up,241
CLEC17A Up,247
CLEC1A Up,248
CLEC1B Up,242
CLEC2A Up,247
CLEC2D Up,247
CLEC4A Up,243
CLEC4C Up,242
CLEC4D Up,245
CLEC4E Up,247
CLEC4G Up,242
CLEC4M Up,246
CLEC5A Up,248
CLEC6A Up,245
CLEC7A Up,247
CLEC9A Up,247
CLECL1 Up,246
CLIC2 Up,249
CLIC3 Up,243
CLIC4 Up,247
CLK1 Up,241
CLK2 Up,247
CLK3 Up,241
CLK4 Up,243
CLMP Up,245
CLN3 Up,247
CLNK Up,245
CLOCK Up,245
CLP1 Up,244
CMKLR1 Up,249
CMPK1 Up,247
CMPK2 Up,244
CMTM2 Up,247
CMTM7 Up,246
CNGA3 Up,244
CNIH3 Up,246
CNKSR2 Up,244
CNR1 Up,244
CNR2 Up,245
CNTFR Up,248
CNTN1 Up,242
CNTN3 Up,247
CNTN4 Up,240
CNTN5 Up,245
COASY Up,238
COBL Up,249
COBLL1 Up,245
COG2 Up,243
COL18A1 Up,249
COL1A2 Up,247
COL4A3 Up,246
COL4A3BP Up,249
COL4A4 Up,242
COL4A5 Up,246
COL7A1 Up,246
COL8A1 Up,248
COLEC11 Up,243
COMMD7 Up,241
COMT Up,246
COPA Up,244
COPG1 Up,248
COQ2 Up,246
COQ6 Up,247
COQ8B Up,241
CORO1A Up,244
COX4I1 Up,246
COX5A Up,243
COX5B Up,246
COX6A2 Up,242
COX6B1 Up,246
COX7A1 Up,247
COX7B Up,245
COX7C Up,247
COX8A Up,246
CPE Up,245
CPEB4 Up,244
CPED1 Up,245
CPLX1 Up,249
CPNE3 Up,246
CPNE7 Up,247
CPOX Up,243
CPS1 Up,245
CPT1A Up,247
CPT1B Up,238
CPVL Up,243
CR1 Up,246
CR1L Up,243
CR2 Up,243
CRAT Up,249
CRB1 Up,247
CRBN Up,247
CREB3L2 Up,246
CREB3L4 Up,247
CREBBP Up,241
CREG1 Up,244
CREM Up,244
CRH Up,246
CRHBP Up,246
CRHR1 Up,247
CRIM1 Up,248
CRIP2 Up,245
CRISPLD1 Up,245
CRKL Up,246
CRLF2 Up,247
CROT Up,246
CRP Up,244
CRTAM Up,249
CRTC3 Up,248
CRYBB1 Up,243
CRYZ Up,247
CS Up,247
CSAD Up,244
CSDC2 Up,246
CSF1 Up,248
CSF1R Up,240
CSF2 Up,243
CSF2RA Up,245
CSF2RB Up,243
CSF3 Up,246
CSF3R Up,239
CSGALNACT1 Up,247
CSK Up,240
CSMD1 Up,246
CSNK1A1 Up,243
CSNK1A1L Up,241
CSNK1D Up,249
CSNK1E Up,237
CSNK1G1 Up,245
CSNK1G2 Up,245
CSNK1G3 Up,248
CSNK2A1 Up,247
CSNK2A2 Up,247
CSNK2B Up,245
CSPG4 Up,245
CSRP2 Up,245
CST3 Up,243
CST6 Up,245
CST7 Up,240
CT45A6 Up,243
CTF1 Up,247
CTGF Up,245
CTH Up,247
CTHRC1 Up,240
CTLA4 Up,244
CTNNB1 Up,247
CTNNBIP1 Up,244
CTNS Up,245
CTPS1 Up,244
CTRC Up,246
CTRL Up,244
CTSA Up,241
CTSB Up,245
CTSC Up,246
CTSE Up,247
CTSF Up,247
CTSG Up,249
CTSH Up,245
CTSK Up,248
CTSL Up,247
CTSS Up,241
CTSW Up,244
CTTNBP2 Up,246
CUBN Up,248
CUEDC1 Up,247
CUL2 Up,246
CUL3 Up,246
CX3CL1 Up,247
CXADR Up,247
CXCL1 Up,244
CXCL10 Up,246
CXCL11 Up,249
CXCL12 Up,248
CXCL13 Up,248
CXCL3 Up,245
CXCL5 Up,242
CXCL6 Up,243
CXCL8 Up,242
CXCL9 Up,247
CXCR1 Up,246
CXCR2 Up,241
CXCR3 Up,243
CXCR4 Up,244
CXCR5 Up,247
CXCR6 Up,248
CXORF21 Up,247
CXORF65 Up,243
CXXC5 Up,249
CYB561D1 Up,247
CYB5D1 Up,245
CYB5R1 Up,245
CYB5R2 Up,245
CYB5R3 Up,245
CYBA Up,242
CYBB Up,246
CYCS Up,249
CYLD Up,243
CYP11A1 Up,245
CYP11B1 Up,246
CYP11B2 Up,245
CYP17A1 Up,247
CYP19A1 Up,248
CYP1A1 Up,248
CYP1A2 Up,244
CYP1B1 Up,246
CYP20A1 Up,246
CYP21A2 Up,249
CYP24A1 Up,246
CYP27B1 Up,245
CYP2A6 Up,247
CYP2B6 Up,245
CYP2C19 Up,243
CYP2C8 Up,246
CYP2C9 Up,247
CYP2D6 Up,249
CYP2E1 Up,241
CYP2S1 Up,245
CYP3A4 Up,246
CYP3A5 Up,247
CYP3A7 Up,243
CYP4A11 Up,240
CYP4F2 Up,247
CYP4F3 Up,245
CYP4V2 Up,247
CYP51A1 Up,248
CYR61 Up,241
CYSLTR1 Up,245
CYTH1 Up,247
CYTH2 Up,239
CYTH4 Up,245
CYTIP Up,250
DAB2 Up,247
DACH1 Up,248
DAG1 Up,247
DAGLA Up,245
DAGLB Up,247
DALRD3 Up,244
DAO Up,245
DAP Up,250
DAPK1 Up,241
DAPK2 Up,246
DAPK3 Up,236
DAPP1 Up,248
DARS Up,248
DARS2 Up,245
DAZL Up,247
DBH Up,245
DBI Up,245
DCAF13 Up,245
DCAKD Up,246
DCANP1 Up,244
DCK Up,244
DCLK1 Up,248
DCLK2 Up,245
DCLK3 Up,246
DCLRE1C Up,247
DCN Up,244
DCST1 Up,246
DCST2 Up,245
DCSTAMP Up,245
DCTN2 Up,247
DCUN1D1 Up,247
DDAH1 Up,244
DDAH2 Up,245
DDC Up,249
DDI2 Up,246
DDIT3 Up,245
DDR1 Up,245
DDR2 Up,247
DDRGK1 Up,246
DDX1 Up,241
DDX21 Up,248
DDX39B Up,247
DDX51 Up,242
DDX58 Up,248
DDX6 Up,244
DEDD Up,243
DEF8 Up,248
DEFB106B Up,246
DEFB4A Up,246
DENND1B Up,245
DENR Up,248
DEPDC5 Up,247
DESI1 Up,246
DFFA Up,245
DGAT1 Up,246
DGAT2 Up,247
DGKA Up,249
DGKB Up,245
DGKD Up,242
DGKE Up,243
DGKG Up,240
DGKH Up,241
DGKI Up,247
DGKK Up,247
DGKQ Up,247
DGKZ Up,248
DGUOK Up,246
DHCR7 Up,245
DHFR Up,249
DHH Up,243
DHODH Up,247
DHPS Up,240
DHRS11 Up,250
DHRS3 Up,244
DHRS4 Up,245
DHRS9 Up,243
DHX9 Up,242
DICER1 Up,247
DIDO1 Up,244
DKC1 Up,245
DKK1 Up,238
DKK2 Up,244
DLAT Up,241
DLD Up,245
DLG1 Up,250
DLG2 Up,244
DLG3 Up,243
DLG4 Up,239
DLG5 Up,245
DLL4 Up,243
DMBT1 Up,246
DMD Up,242
DMPK Up,245
DNAAF1 Up,246
